🕘️更新时间,#genre#
内蒙古蒙语文化,http://116.117.104.248/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:116.117.104.248
内蒙古蒙语文化,http://116.117.104.236/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:116.117.104.236
内蒙古蒙语文化,http://116.117.106.117/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:116.117.106.117
内蒙古蒙语文化,http://116.117.106.246/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:116.117.106.246
内蒙古蒙语文化,http://110.7.128.71/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:110.7.128.71
内蒙古蒙语文化,http://116.117.107.216/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:116.117.107.216
内蒙古蒙语文化,http://116.117.106.154/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:116.117.106.154
内蒙古蒙语文化,http://116.117.105.51/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:116.117.105.51
内蒙古蒙语文化,http://110.7.131.79/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:110.7.131.79
内蒙古蒙语文化,http://110.7.131.129/rtp/239.125.1.71:4120$内蒙古联通组播源-cache:110.7.131.129

☘️云南频道,#genre#
云南娱乐,http://222.219.183.103/rtp/239.200.200.13:8848$云南电信组播源-cache:222.219.183.103
云南少儿,http://222.219.183.103/rtp/239.200.200.32:8864$云南电信组播源-cache:222.219.183.103

☘️黑龙江频道,#genre#
黑龙江文体,http://220.201.218.83/rtp/229.58.190.116:5000$黑龙江联通组播源-cache:220.201.218.83
黑龙江文体,http://1.62.3.47/rtp/229.58.190.116:5000$黑龙江联通组播源-cache:1.62.3.47
黑龙江文体,http://218.8.87.96/rtp/229.58.190.116:5000$黑龙江联通组播源-cache:218.8.87.96
黑龙江影视,http://220.201.218.83/rtp/229.58.190.14:5000$黑龙江联通组播源-cache:220.201.218.83
黑龙江影视,http://1.62.3.47/rtp/229.58.190.14:5000$黑龙江联通组播源-cache:1.62.3.47
黑龙江影视,http://218.8.87.96/rtp/229.58.190.14:5000$黑龙江联通组播源-cache:218.8.87.96
黑龙江影视,http://220.201.218.83/rtp/229.58.190.126:5000$黑龙江联通组播源-cache:220.201.218.83
黑龙江影视,http://1.62.3.47/rtp/229.58.190.126:5000$黑龙江联通组播源-cache:1.62.3.47
黑龙江影视,http://218.8.87.96/rtp/229.58.190.126:5000$黑龙江联通组播源-cache:218.8.87.96
黑龙江都市,http://220.201.218.83/rtp/229.58.190.121:5000$黑龙江联通组播源-cache:220.201.218.83
黑龙江都市,http://1.62.3.47/rtp/229.58.190.121:5000$黑龙江联通组播源-cache:1.62.3.47
黑龙江都市,http://218.8.87.96/rtp/229.58.190.121:5000$黑龙江联通组播源-cache:218.8.87.96
黑龙江少儿,http://220.201.218.83/rtp/229.58.190.39:5000$黑龙江联通组播源-cache:220.201.218.83
黑龙江少儿,http://1.62.3.47/rtp/229.58.190.39:5000$黑龙江联通组播源-cache:1.62.3.47
黑龙江少儿,http://218.8.87.96/rtp/229.58.190.39:5000$黑龙江联通组播源-cache:218.8.87.96
黑龙江少儿,http://220.201.218.83/rtp/229.58.190.124:5000$黑龙江联通组播源-cache:220.201.218.83
黑龙江少儿,http://1.62.3.47/rtp/229.58.190.124:5000$黑龙江联通组播源-cache:1.62.3.47
黑龙江少儿,http://218.8.87.96/rtp/229.58.190.124:5000$黑龙江联通组播源-cache:218.8.87.96
黑龙江新闻,http://220.201.218.83/rtp/229.58.190.16:5000$黑龙江联通组播源-cache:220.201.218.83
黑龙江新闻,http://1.62.3.47/rtp/229.58.190.16:5000$黑龙江联通组播源-cache:1.62.3.47
黑龙江新闻,http://218.8.87.96/rtp/229.58.190.16:5000$黑龙江联通组播源-cache:218.8.87.96
黑龙江新闻,http://220.201.218.83/rtp/229.58.190.122:5000$黑龙江联通组播源-cache:220.201.218.83
黑龙江新闻,http://1.62.3.47/rtp/229.58.190.122:5000$黑龙江联通组播源-cache:1.62.3.47
黑龙江新闻,http://218.8.87.96/rtp/229.58.190.122:5000$黑龙江联通组播源-cache:218.8.87.96

🌊港·澳·台,#genre#
凤凰中文,http://125.70.223.124/rtp/239.93.1.9:2192$四川电信组播源-cache:125.70.223.124
凤凰中文,http://118.116.81.215/rtp/239.93.1.9:2192$四川电信组播源-cache:118.116.81.215
凤凰中文,http://171.217.157.203/rtp/239.93.1.9:2192$四川电信组播源-cache:171.217.157.203
凤凰中文,http://222.209.122.127/rtp/239.93.1.9:2192$四川电信组播源-cache:222.209.122.127
凤凰中文,http://222.210.132.162/rtp/239.93.1.9:2192$四川电信组播源-cache:222.210.132.162
凤凰中文,http://171.213.130.52/rtp/239.93.1.9:2192$四川电信组播源-cache:171.213.130.52
凤凰中文,http://171.213.133.35/rtp/239.93.1.9:2192$四川电信组播源-cache:171.213.133.35
凤凰中文,http://118.122.189.74/rtp/239.93.1.9:2192$四川电信组播源-cache:118.122.189.74
凤凰中文,http://125.70.163.50/rtp/239.93.1.9:2192$四川电信组播源-cache:125.70.163.50
凤凰中文,http://171.213.133.195/rtp/239.93.1.9:2192$四川电信组播源-cache:171.213.133.195
凤凰资讯,http://125.70.223.124/rtp/239.93.1.4:2191$四川电信组播源-cache:125.70.223.124
凤凰资讯,http://118.116.81.215/rtp/239.93.1.4:2191$四川电信组播源-cache:118.116.81.215
凤凰资讯,http://171.217.157.203/rtp/239.93.1.4:2191$四川电信组播源-cache:171.217.157.203
凤凰资讯,http://222.209.122.127/rtp/239.93.1.4:2191$四川电信组播源-cache:222.209.122.127
凤凰资讯,http://222.210.132.162/rtp/239.93.1.4:2191$四川电信组播源-cache:222.210.132.162
凤凰资讯,http://171.213.130.52/rtp/239.93.1.4:2191$四川电信组播源-cache:171.213.130.52
凤凰资讯,http://171.213.133.35/rtp/239.93.1.4:2191$四川电信组播源-cache:171.213.133.35
凤凰资讯,http://118.122.189.74/rtp/239.93.1.4:2191$四川电信组播源-cache:118.122.189.74
凤凰资讯,http://125.70.163.50/rtp/239.93.1.4:2191$四川电信组播源-cache:125.70.163.50
凤凰资讯,http://171.213.133.195/rtp/239.93.1.4:2191$四川电信组播源-cache:171.213.133.195
凤凰香港,http://42.92.195.166/rtp/239.255.30.123:8231$甘肃电信组播源-cache:42.92.195.166

🎬电影频道,#genre#
淘剧场,http://114.243.110.10/rtp/239.3.1.95:8001$北京联通组播源-cache:114.243.110.10
淘剧场,http://123.115.117.13/rtp/239.3.1.95:8001$北京联通组播源-cache:123.115.117.13
淘剧场,http://114.254.90.247/rtp/239.3.1.95:8001$北京联通组播源-cache:114.254.90.247
淘剧场,http://114.243.109.124/rtp/239.3.1.95:8001$北京联通组播源-cache:114.243.109.124
淘剧场,http://123.113.251.39/rtp/239.3.1.95:8001$北京联通组播源-cache:123.113.251.39
淘剧场,http://123.122.162.179/rtp/239.3.1.95:8001$北京联通组播源-cache:123.122.162.179
淘剧场,http://114.253.247.226/rtp/239.3.1.95:8001$北京联通组播源-cache:114.253.247.226
淘剧场,http://111.196.130.76/rtp/239.3.1.95:8001$北京联通组播源-cache:111.196.130.76
淘剧场,http://111.193.205.100/rtp/239.3.1.95:8001$北京联通组播源-cache:111.193.205.100
淘剧场,http://114.243.109.186/rtp/239.3.1.95:8001$北京联通组播源-cache:114.243.109.186
淘娱乐,http://114.243.110.10/rtp/239.3.1.100:8001$北京联通组播源-cache:114.243.110.10
淘娱乐,http://123.115.117.13/rtp/239.3.1.100:8001$北京联通组播源-cache:123.115.117.13
淘娱乐,http://114.254.90.247/rtp/239.3.1.100:8001$北京联通组播源-cache:114.254.90.247
淘娱乐,http://114.243.109.124/rtp/239.3.1.100:8001$北京联通组播源-cache:114.243.109.124
淘娱乐,http://123.113.251.39/rtp/239.3.1.100:8001$北京联通组播源-cache:123.113.251.39
淘娱乐,http://123.122.162.179/rtp/239.3.1.100:8001$北京联通组播源-cache:123.122.162.179
淘娱乐,http://114.253.247.226/rtp/239.3.1.100:8001$北京联通组播源-cache:114.253.247.226
淘娱乐,http://111.196.130.76/rtp/239.3.1.100:8001$北京联通组播源-cache:111.196.130.76
淘娱乐,http://111.193.205.100/rtp/239.3.1.100:8001$北京联通组播源-cache:111.193.205.100
淘娱乐,http://114.243.109.186/rtp/239.3.1.100:8001$北京联通组播源-cache:114.243.109.186
淘电影,http://114.243.110.10/rtp/239.3.1.250:8001$北京联通组播源-cache:114.243.110.10
淘电影,http://123.115.117.13/rtp/239.3.1.250:8001$北京联通组播源-cache:123.115.117.13
淘电影,http://114.254.90.247/rtp/239.3.1.250:8001$北京联通组播源-cache:114.254.90.247
淘电影,http://114.243.109.124/rtp/239.3.1.250:8001$北京联通组播源-cache:114.243.109.124
淘电影,http://123.113.251.39/rtp/239.3.1.250:8001$北京联通组播源-cache:123.113.251.39
淘电影,http://123.122.162.179/rtp/239.3.1.250:8001$北京联通组播源-cache:123.122.162.179
淘电影,http://114.253.247.226/rtp/239.3.1.250:8001$北京联通组播源-cache:114.253.247.226
淘电影,http://111.196.130.76/rtp/239.3.1.250:8001$北京联通组播源-cache:111.196.130.76
淘电影,http://111.193.205.100/rtp/239.3.1.250:8001$北京联通组播源-cache:111.193.205.100
淘电影,http://114.243.109.186/rtp/239.3.1.250:8001$北京联通组播源-cache:114.243.109.186
经典电影,http://111.127.227.60/rtp/239.29.1.78:5001$内蒙古电信组播源-cache:111.127.227.60
经典电影,http://1.183.139.254/rtp/239.29.1.78:5001$内蒙古电信组播源-cache:1.183.139.254
经典电影,http://1.183.141.194/rtp/239.29.1.78:5001$内蒙古电信组播源-cache:1.183.141.194
经典电影,http://116.117.104.248/rtp/239.125.1.28:5000$内蒙古联通组播源-cache:116.117.104.248
经典电影,http://116.117.104.236/rtp/239.125.1.28:5000$内蒙古联通组播源-cache:116.117.104.236
经典电影,http://116.117.106.117/rtp/239.125.1.28:5000$内蒙古联通组播源-cache:116.117.106.117
经典电影,http://116.117.106.246/rtp/239.125.1.28:5000$内蒙古联通组播源-cache:116.117.106.246
经典电影,http://110.7.128.71/rtp/239.125.1.28:5000$内蒙古联通组播源-cache:110.7.128.71
经典电影,http://116.117.107.216/rtp/239.125.1.28:5000$内蒙古联通组播源-cache:116.117.107.216
经典电影,http://116.117.106.154/rtp/239.125.1.28:5000$内蒙古联通组播源-cache:116.117.106.154

🏀体育频道,#genre#
广东体育,http://113.118.163.105/rtp/239.77.0.168:5146$广东电信组播源-cache:113.118.163.105
广东体育,http://113.65.7.94/rtp/239.77.0.168:5146$广东电信组播源-cache:113.65.7.94
广东体育,http://116.21.125.5/rtp/239.77.0.168:5146$广东电信组播源-cache:116.21.125.5
广东体育,http://119.129.203.241/rtp/239.77.0.168:5146$广东电信组播源-cache:119.129.203.241
广东体育,http://113.65.5.82/rtp/239.77.0.168:5146$广东电信组播源-cache:113.65.5.82
广东体育,http://113.64.147.254/rtp/239.77.0.168:5146$广东电信组播源-cache:113.64.147.254
广东体育,http://113.116.19.137/rtp/239.77.0.168:5146$广东电信组播源-cache:113.116.19.137
广东体育,http://113.94.58.16/rtp/239.77.0.168:5146$广东电信组播源-cache:113.94.58.16
广东体育,http://113.86.205.59/rtp/239.77.0.168:5146$广东电信组播源-cache:113.86.205.59
广东体育,http://183.24.219.236/rtp/239.77.0.168:5146$广东电信组播源-cache:183.24.219.236
五星体育,http://222.67.177.132/rtp/239.45.3.210:5140$上海电信组播源-cache:222.67.177.132
五星体育,http://222.68.37.58/rtp/239.45.3.210:5140$上海电信组播源-cache:222.68.37.58
五星体育,http://58.37.123.53/rtp/239.45.3.210:5140$上海电信组播源-cache:58.37.123.53
五星体育,http://116.226.193.197/rtp/239.45.3.210:5140$上海电信组播源-cache:116.226.193.197
五星体育,http://116.237.125.143/rtp/239.45.3.210:5140$上海电信组播源-cache:116.237.125.143
五星体育,http://222.64.233.176/rtp/239.45.3.210:5140$上海电信组播源-cache:222.64.233.176
五星体育,http://222.70.21.43/rtp/239.45.3.210:5140$上海电信组播源-cache:222.70.21.43
五星体育,http://58.37.252.90/rtp/239.45.3.210:5140$上海电信组播源-cache:58.37.252.90
五星体育,http://116.235.85.69/rtp/239.45.3.210:5140$上海电信组播源-cache:116.235.85.69
五星体育,http://139.196.214.238/rtp/239.45.3.210:5140$上海电信组播源-cache:139.196.214.238
体育赛事,http://120.46.94.97/rtp/225.1.8.81:8176$北京电信组播源-cache:120.46.94.97
体育赛事,http://121.36.94.223/rtp/225.1.8.81:8176$北京电信组播源-cache:121.36.94.223
体育赛事,http://123.56.167.23/rtp/225.1.8.81:8176$北京电信组播源-cache:123.56.167.23
体育赛事,http://114.243.110.10/rtp/239.3.1.157:8176$北京联通组播源-cache:114.243.110.10
体育赛事,http://123.115.117.13/rtp/239.3.1.157:8176$北京联通组播源-cache:123.115.117.13
体育赛事,http://114.254.90.247/rtp/239.3.1.157:8176$北京联通组播源-cache:114.254.90.247
体育赛事,http://114.243.109.124/rtp/239.3.1.157:8176$北京联通组播源-cache:114.243.109.124
体育赛事,http://123.113.251.39/rtp/239.3.1.157:8176$北京联通组播源-cache:123.113.251.39
体育赛事,http://123.122.162.179/rtp/239.3.1.157:8176$北京联通组播源-cache:123.122.162.179
体育赛事,http://114.253.247.226/rtp/239.3.1.157:8176$北京联通组播源-cache:114.253.247.226
劲爆体育,http://180.105.209.130/rtp/239.49.1.180:6000$江苏电信组播源-cache:180.105.209.130
劲爆体育,http://180.117.246.93/rtp/239.49.1.180:6000$江苏电信组播源-cache:180.117.246.93
劲爆体育,http://180.105.201.25/rtp/239.49.1.180:6000$江苏电信组播源-cache:180.105.201.25
劲爆体育,http://180.107.7.220/rtp/239.49.1.180:6000$江苏电信组播源-cache:180.107.7.220
劲爆体育,http://180.102.252.23/rtp/239.49.1.180:6000$江苏电信组播源-cache:180.102.252.23
劲爆体育,http://222.189.250.92/rtp/239.49.1.180:6000$江苏电信组播源-cache:222.189.250.92
劲爆体育,http://121.233.165.155/rtp/239.49.1.180:6000$江苏电信组播源-cache:121.233.165.155
劲爆体育,http://180.113.103.229/rtp/239.49.1.180:6000$江苏电信组播源-cache:180.113.103.229
劲爆体育,http://180.127.229.219/rtp/239.49.1.180:6000$江苏电信组播源-cache:180.127.229.219
劲爆体育,http://221.225.73.7/rtp/239.49.1.180:6000$江苏电信组播源-cache:221.225.73.7
爱体育,http://116.117.104.248/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:116.117.104.248
爱体育,http://116.117.104.236/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:116.117.104.236
爱体育,http://116.117.106.117/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:116.117.106.117
爱体育,http://116.117.106.246/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:116.117.106.246
爱体育,http://110.7.128.71/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:110.7.128.71
爱体育,http://116.117.107.216/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:116.117.107.216
爱体育,http://116.117.106.154/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:116.117.106.154
爱体育,http://116.117.105.51/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:116.117.105.51
爱体育,http://110.7.131.79/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:110.7.131.79
爱体育,http://110.7.131.129/rtp/239.125.1.122:4130$内蒙古联通组播源-cache:110.7.131.129
广州竞赛,http://113.118.163.105/rtp/239.253.43.70:5146$广东电信组播源-cache:113.118.163.105
广州竞赛,http://113.65.7.94/rtp/239.253.43.70:5146$广东电信组播源-cache:113.65.7.94
广州竞赛,http://116.21.125.5/rtp/239.253.43.70:5146$广东电信组播源-cache:116.21.125.5
广州竞赛,http://119.129.203.241/rtp/239.253.43.70:5146$广东电信组播源-cache:119.129.203.241
广州竞赛,http://113.65.5.82/rtp/239.253.43.70:5146$广东电信组播源-cache:113.65.5.82
广州竞赛,http://113.64.147.254/rtp/239.253.43.70:5146$广东电信组播源-cache:113.64.147.254
广州竞赛,http://113.116.19.137/rtp/239.253.43.70:5146$广东电信组播源-cache:113.116.19.137
广州竞赛,http://113.94.58.16/rtp/239.253.43.70:5146$广东电信组播源-cache:113.94.58.16
广州竞赛,http://113.86.205.59/rtp/239.253.43.70:5146$广东电信组播源-cache:113.86.205.59
广州竞赛,http://183.24.219.236/rtp/239.253.43.70:5146$广东电信组播源-cache:183.24.219.236
福建体育,http://218.5.173.181/rtp/239.61.2.160:8948$福建电信组播源-cache:218.5.173.181
福建体育,http://110.80.17.38/rtp/239.61.2.160:8948$福建电信组播源-cache:110.80.17.38
福建体育,http://120.37.63.136/rtp/239.61.2.160:8948$福建电信组播源-cache:120.37.63.136
福建体育,http://218.5.28.60/rtp/239.61.2.160:8948$福建电信组播源-cache:218.5.28.60
福建体育,http://220.160.18.32/rtp/239.61.2.160:8948$福建电信组播源-cache:220.160.18.32
福建体育,http://120.36.84.4/rtp/239.61.2.160:8948$福建电信组播源-cache:120.36.84.4
福建体育,http://117.27.190.42/rtp/239.61.2.160:8948$福建电信组播源-cache:117.27.190.42
辽宁体育,http://60.16.247.143/rtp/232.0.0.164:1234$辽宁联通组播源-cache:60.16.247.143
辽宁体育,http://60.16.107.46/rtp/232.0.0.164:1234$辽宁联通组播源-cache:60.16.107.46
辽宁体育,http://175.169.81.198/rtp/232.0.0.164:1234$辽宁联通组播源-cache:175.169.81.198
辽宁体育,http://42.180.204.17/rtp/232.0.0.164:1234$辽宁联通组播源-cache:42.180.204.17
辽宁体育,http://119.115.197.190/rtp/232.0.0.164:1234$辽宁联通组播源-cache:119.115.197.190
辽宁体育,http://113.227.9.244/rtp/232.0.0.164:1234$辽宁联通组播源-cache:113.227.9.244
辽宁体育,http://123.189.128.116/rtp/232.0.0.164:1234$辽宁联通组播源-cache:123.189.128.116
辽宁体育,http://60.16.18.243/rtp/232.0.0.164:1234$辽宁联通组播源-cache:60.16.18.243
辽宁体育,http://175.171.30.26/rtp/232.0.0.164:1234$辽宁联通组播源-cache:175.171.30.26
辽宁体育,http://60.22.88.3/rtp/232.0.0.164:1234$辽宁联通组播源-cache:60.22.88.3
山东体育,http://113.120.193.39/rtp/239.21.1.141:5002$山东电信组播源-cache:113.120.193.39
山东体育,http://47.104.102.192/rtp/239.21.1.141:5002$山东电信组播源-cache:47.104.102.192
山东体育,http://113.128.128.56/rtp/239.21.1.141:5002$山东电信组播源-cache:113.128.128.56
山东体育,http://113.120.193.44/rtp/239.21.1.141:5002$山东电信组播源-cache:113.120.193.44
山东体育,http://139.129.231.228/rtp/239.21.1.141:5002$山东电信组播源-cache:139.129.231.228
山东体育,http://27.197.125.139/rtp/239.253.254.22:8000$山东联通组播源-cache:27.197.125.139
山东体育,http://39.65.42.4/rtp/239.253.254.22:8000$山东联通组播源-cache:39.65.42.4
山东体育,http://27.193.89.99/rtp/239.253.254.22:8000$山东联通组播源-cache:27.193.89.99
山东体育,http://27.214.219.131/rtp/239.253.254.22:8000$山东联通组播源-cache:27.214.219.131
山东体育,http://123.130.84.106/rtp/239.253.254.22:8000$山东联通组播源-cache:123.130.84.106
成都体育,http://125.70.223.124/rtp/239.93.0.224:1281$四川电信组播源-cache:125.70.223.124
成都体育,http://118.116.81.215/rtp/239.93.0.224:1281$四川电信组播源-cache:118.116.81.215
成都体育,http://171.217.157.203/rtp/239.93.0.224:1281$四川电信组播源-cache:171.217.157.203
成都体育,http://222.209.122.127/rtp/239.93.0.224:1281$四川电信组播源-cache:222.209.122.127
成都体育,http://222.210.132.162/rtp/239.93.0.224:1281$四川电信组播源-cache:222.210.132.162
成都体育,http://171.213.130.52/rtp/239.93.0.224:1281$四川电信组播源-cache:171.213.130.52
成都体育,http://171.213.133.35/rtp/239.93.0.224:1281$四川电信组播源-cache:171.213.133.35
成都体育,http://118.122.189.74/rtp/239.93.0.224:1281$四川电信组播源-cache:118.122.189.74
成都体育,http://125.70.163.50/rtp/239.93.0.224:1281$四川电信组播源-cache:125.70.163.50
成都体育,http://171.213.133.195/rtp/239.93.0.224:1281$四川电信组播源-cache:171.213.133.195
天津体育,http://180.213.174.225/rtp/239.5.1.3:5000$天津电信组播源-cache:180.213.174.225
天津体育,http://60.26.62.133/rtp/225.1.1.122:5002$天津联通组播源-cache:60.26.62.133
天津体育,http://221.197.237.15/rtp/225.1.1.122:5002$天津联通组播源-cache:221.197.237.15
天津体育,http://111.167.222.237/rtp/225.1.1.122:5002$天津联通组播源-cache:111.167.222.237
天津体育,http://111.160.17.2/rtp/225.1.1.122:5002$天津联通组播源-cache:111.160.17.2
天津体育,http://60.29.124.66/rtp/225.1.1.122:5002$天津联通组播源-cache:60.29.124.66
江苏体育,http://180.105.209.130/rtp/239.49.1.19:6000$江苏电信组播源-cache:180.105.209.130
江苏体育,http://180.117.246.93/rtp/239.49.1.19:6000$江苏电信组播源-cache:180.117.246.93
江苏体育,http://180.105.201.25/rtp/239.49.1.19:6000$江苏电信组播源-cache:180.105.201.25
江苏体育,http://180.107.7.220/rtp/239.49.1.19:6000$江苏电信组播源-cache:180.107.7.220
江苏体育,http://180.102.252.23/rtp/239.49.1.19:6000$江苏电信组播源-cache:180.102.252.23
江苏体育,http://222.189.250.92/rtp/239.49.1.19:6000$江苏电信组播源-cache:222.189.250.92
江苏体育,http://121.233.165.155/rtp/239.49.1.19:6000$江苏电信组播源-cache:121.233.165.155
江苏体育,http://180.113.103.229/rtp/239.49.1.19:6000$江苏电信组播源-cache:180.113.103.229
江苏体育,http://180.127.229.219/rtp/239.49.1.19:6000$江苏电信组播源-cache:180.127.229.219
江苏体育,http://221.225.73.7/rtp/239.49.1.19:6000$江苏电信组播源-cache:221.225.73.7
安徽综艺体育,http://223.244.96.159/rtp/238.1.79.41:4440$安徽电信组播源-cache:223.244.96.159
安徽综艺体育,http://60.172.83.247/rtp/238.1.79.41:4440$安徽电信组播源-cache:60.172.83.247
安徽综艺体育,http://36.5.86.101/rtp/238.1.79.41:4440$安徽电信组播源-cache:36.5.86.101
安徽综艺体育,http://114.97.150.133/rtp/238.1.79.41:4440$安徽电信组播源-cache:114.97.150.133
安徽综艺体育,http://223.215.173.46/rtp/238.1.79.41:4440$安徽电信组播源-cache:223.215.173.46
安徽综艺体育,http://183.166.145.240/rtp/238.1.79.41:4440$安徽电信组播源-cache:183.166.145.240
安徽综艺体育,http://36.5.216.166/rtp/238.1.79.41:4440$安徽电信组播源-cache:36.5.216.166
安徽综艺体育,http://223.215.1.150/rtp/238.1.79.41:4440$安徽电信组播源-cache:223.215.1.150
安徽综艺体育,http://183.166.208.144/rtp/238.1.79.41:4440$安徽电信组播源-cache:183.166.208.144
安徽综艺体育,http://114.104.171.233/rtp/238.1.79.41:4440$安徽电信组播源-cache:114.104.171.233
吉林篮球,http://175.31.21.146/rtp/239.37.0.216:5540$吉林电信组播源-cache:175.31.21.146
睛彩篮球,http://114.243.110.10/rtp/239.3.1.126:8001$北京联通组播源-cache:114.243.110.10
睛彩篮球,http://123.115.117.13/rtp/239.3.1.126:8001$北京联通组播源-cache:123.115.117.13
睛彩篮球,http://114.254.90.247/rtp/239.3.1.126:8001$北京联通组播源-cache:114.254.90.247
睛彩篮球,http://114.243.109.124/rtp/239.3.1.126:8001$北京联通组播源-cache:114.243.109.124
睛彩篮球,http://123.113.251.39/rtp/239.3.1.126:8001$北京联通组播源-cache:123.113.251.39
睛彩篮球,http://123.122.162.179/rtp/239.3.1.126:8001$北京联通组播源-cache:123.122.162.179
睛彩篮球,http://114.253.247.226/rtp/239.3.1.126:8001$北京联通组播源-cache:114.253.247.226
睛彩篮球,http://111.196.130.76/rtp/239.3.1.126:8001$北京联通组播源-cache:111.196.130.76
睛彩篮球,http://111.193.205.100/rtp/239.3.1.126:8001$北京联通组播源-cache:111.193.205.100
睛彩篮球,http://114.243.109.186/rtp/239.3.1.126:8001$北京联通组播源-cache:114.243.109.186
睛彩羽毛球,http://114.243.110.10/rtp/239.3.1.127:8001$北京联通组播源-cache:114.243.110.10
睛彩羽毛球,http://123.115.117.13/rtp/239.3.1.127:8001$北京联通组播源-cache:123.115.117.13
睛彩羽毛球,http://114.254.90.247/rtp/239.3.1.127:8001$北京联通组播源-cache:114.254.90.247
睛彩羽毛球,http://114.243.109.124/rtp/239.3.1.127:8001$北京联通组播源-cache:114.243.109.124
睛彩羽毛球,http://123.113.251.39/rtp/239.3.1.127:8001$北京联通组播源-cache:123.113.251.39
睛彩羽毛球,http://123.122.162.179/rtp/239.3.1.127:8001$北京联通组播源-cache:123.122.162.179
睛彩羽毛球,http://114.253.247.226/rtp/239.3.1.127:8001$北京联通组播源-cache:114.253.247.226
睛彩羽毛球,http://111.196.130.76/rtp/239.3.1.127:8001$北京联通组播源-cache:111.196.130.76
睛彩羽毛球,http://111.193.205.100/rtp/239.3.1.127:8001$北京联通组播源-cache:111.193.205.100
睛彩羽毛球,http://114.243.109.186/rtp/239.3.1.127:8001$北京联通组播源-cache:114.243.109.186
睛彩广场舞,http://114.243.110.10/rtp/239.3.1.128:8001$北京联通组播源-cache:114.243.110.10
睛彩广场舞,http://123.115.117.13/rtp/239.3.1.128:8001$北京联通组播源-cache:123.115.117.13
睛彩广场舞,http://114.254.90.247/rtp/239.3.1.128:8001$北京联通组播源-cache:114.254.90.247
睛彩广场舞,http://114.243.109.124/rtp/239.3.1.128:8001$北京联通组播源-cache:114.243.109.124
睛彩广场舞,http://123.113.251.39/rtp/239.3.1.128:8001$北京联通组播源-cache:123.113.251.39
睛彩广场舞,http://123.122.162.179/rtp/239.3.1.128:8001$北京联通组播源-cache:123.122.162.179
睛彩广场舞,http://114.253.247.226/rtp/239.3.1.128:8001$北京联通组播源-cache:114.253.247.226
睛彩广场舞,http://111.196.130.76/rtp/239.3.1.128:8001$北京联通组播源-cache:111.196.130.76
睛彩广场舞,http://111.193.205.100/rtp/239.3.1.128:8001$北京联通组播源-cache:111.193.205.100
睛彩广场舞,http://114.243.109.186/rtp/239.3.1.128:8001$北京联通组播源-cache:114.243.109.186
风云足球,http://180.213.174.225/rtp/239.5.0.64:5000$天津电信组播源-cache:180.213.174.225
风云足球,http://180.213.174.225/rtp/239.5.1.119:5000$天津电信组播源-cache:180.213.174.225
风云足球,http://180.105.209.130/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.105.209.130
风云足球,http://180.117.246.93/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.117.246.93
风云足球,http://180.105.201.25/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.105.201.25
风云足球,http://180.107.7.220/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.107.7.220
风云足球,http://180.102.252.23/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.102.252.23
风云足球,http://222.189.250.92/rtp/239.49.9.6:6000$江苏电信组播源-cache:222.189.250.92
风云足球,http://121.233.165.155/rtp/239.49.9.6:6000$江苏电信组播源-cache:121.233.165.155
风云足球,http://180.113.103.229/rtp/239.49.9.6:6000$江苏电信组播源-cache:180.113.103.229
魅力足球,http://60.26.62.133/rtp/225.1.1.137:5002$天津联通组播源-cache:60.26.62.133
魅力足球,http://221.197.237.15/rtp/225.1.1.137:5002$天津联通组播源-cache:221.197.237.15
魅力足球,http://111.167.222.237/rtp/225.1.1.137:5002$天津联通组播源-cache:111.167.222.237
魅力足球,http://111.160.17.2/rtp/225.1.1.137:5002$天津联通组播源-cache:111.160.17.2
魅力足球,http://60.29.124.66/rtp/225.1.1.137:5002$天津联通组播源-cache:60.29.124.66
魅力足球,http://27.197.125.139/rtp/239.253.254.100:8000$山东联通组播源-cache:27.197.125.139
魅力足球,http://39.65.42.4/rtp/239.253.254.100:8000$山东联通组播源-cache:39.65.42.4
魅力足球,http://27.193.89.99/rtp/239.253.254.100:8000$山东联通组播源-cache:27.193.89.99
